0,4.8
1,5.01
2,4.48
3,5.52
4,5.01
5,4.99
6,4.38
7,5.62
8,4.98
9,3.43
10,2.18
11,2.42
12,3.6
13,6.59
14,11.8
15,4.98
16,5.01
17,5.0
18,4.66
19,5.36
20,5.0
21,4.82
22,5.18
23,5.0
24,4.95
25,3.95
26,3.77
27,5.31
28,2.98
29,4.55
30,1.91
31,1.79
32,3.23
33,1.88
34,2.4
35,2.28
36,3.35
37,5.2
38,4.93
39,4.23
40,3.57
41,5.29
42,5.79
43,1.48
44,2.14
45,2.88
46,5.35
47,5.82
48,5.38
49,5.88
50,5.29
51,6.24
52,5.4
53,5.28
54,3.94
55,5.03
56,4.39
57,2.37
58,2.66
59,3.36
60,1.36
61,4.03
62,4.75
63,4.2
64,4.63
65,5.32
66,6.2
67,2.1
68,4.79
69,3.98
70,5.64
71,4.61
72,3.83
73,4.83
74,4.72
75,4.5
76,5.1
77,3.24
78,4.49
79,3.19
80,4.78
81,3.25
82,6.63
83,6.71
84,0.816
85,3.76
86,8.18
87,3.08
88,4.72
89,4.88
90,6.68
91,8.88
92,8.44
93,13.5
94,12.7
95,11.0
96,11.4
97,12.8
98,10.3
99,4.97
100,5.39
101,2.5
102,7.49
103,6.78
104,5.47
105,5.0
106,4.69
107,4.49
108,4.57
109,6.26
110,5.01
111,4.94
112,4.95
113,3.96
114,6.14
115,3.08
116,2.38
117,2.4
118,1.94
119,3.18
120,3.87
121,3.32
122,1.54
123,4.43
124,3.99
125,2.93
126,1.76
127,0.589
128,1.18
129,3.52
130,3.3
131,1.78
132,5.76
133,6.55
134,5.92
135,5.87
136,4.2
137,2.5
138,3.07
139,3.52
140,3.97
141,9.13
142,13.3
143,10.3
144,5.82
145,9.45
146,14.9
147,2.39
148,1.88
149,2.66
150,3.15
151,4.02
152,3.33
153,3.78
154,14.5
155,13.0
156,3.97
157,5.45
158,7.74
159,7.37
160,3.48
161,3.83
162,7.06
163,7.62
164,4.68
165,4.34
166,6.17
167,5.07
168,3.61
169,3.76
170,5.21
171,6.11
172,3.75
173,2.7
174,2.05
175,2.62
176,2.14
177,1.88
178,0.181
179,0.68
180,0.328
181,1.06
182,0.986
183,2.58
184,2.96
185,2.63
186,1.23
187,2.54
188,2.92
189,2.19
190,2.51
191,2.34
192,3.6
193,1.21
194,2.12
195,2.19
196,1.54
197,2.51
198,5.13
199,4.93
200,5.83
201,2.54
202,1.79
203,2.84
204,3.18
205,2.98
206,4.53
207,3.78
208,3.22
209,4.03
210,2.29
211,1.77
212,3.25
213,4.41
214,3.22
215,4.12
216,3.34
217,2.2
218,1.66
219,2.87
220,3.51
221,3.08
222,3.07
223,3.15
224,4.93
225,5.34
226,0.736
227,1.97
228,2.68
229,1.23
230,1.39
231,2.4
232,2.58
233,1.14
234,1.5
235,1.23
236,0.816
237,0.736
238,0.589
239,0.782
240,0.963
241,2.28
242,4.98
243,1.46
244,2.05
245,2.65
246,3.13
247,3.13
248,2.61
249,2.84
250,3.91
251,3.36
252,2.39
253,3.09
254,8.05
255,3.99
256,2.14
257,2.93
258,3.32
259,4.79
260,7.19
261,10.0
262,12.4
263,11.4
264,8.19
265,11.0
266,13.3
267,12.0
268,8.29
269,6.22
270,10.1
271,12.6
272,6.75
273,2.62
274,8.27
275,9.63
276,3.92
277,3.74
278,5.55
279,8.39
280,7.15
281,4.26
282,2.82
283,4.08
284,3.69
285,3.38
286,2.76
287,5.32
288,4.58
289,5.99
290,6.34
291,4.95
292,0.532
293,1.91
294,2.79
295,4.09
296,0.906
297,3.89
298,3.22
299,2.18
300,1.77
301,2.82
302,2.79
303,2.21
304,3.02
305,4.8
306,3.43
307,4.97
308,3.17
309,2.81
310,2.86
311,2.32
312,0.827
313,3.16
314,2.96
315,2.98
316,1.64
317,3.49
318,2.66
319,2.76
320,4.59
321,4.84
322,8.65
323,5.47
324,4.54
325,3.94
326,6.19
327,2.46
328,2.66
329,3.04
330,3.15
331,3.77
332,3.3
333,11.6
334,11.4
335,3.9
336,2.82
337,3.44
338,4.77
339,4.35
340,5.25
341,5.95
342,4.49
343,3.55
344,1.77
345,1.27
346,3.22
347,3.52
348,3.94
349,5.66
350,9.09
351,4.12
352,4.98
353,7.97
354,13.4
355,10.1
356,5.26
357,6.36
358,8.76
359,7.31
360,3.44
361,4.28
362,7.71
363,8.95
364,2.72
365,3.72
366,5.52
367,8.64
368,4.48
369,4.69
370,5.03
371,12.5
372,5.51
373,4.46
374,8.79
375,8.44
376,2.36
377,1.81
378,4.18
379,4.84
380,3.83
381,2.64
382,2.61
383,2.37
384,0.827
385,3.08
386,3.21
387,5.14
388,3.4
389,1.84
390,2.75
391,2.8
392,3.09
393,2.9
394,1.99
395,2.97
396,4.15
397,1.87
398,3.85
399,3.34
400,3.67
401,2.49
402,2.51
403,4.47
404,8.75
405,5.01
406,4.8
407,6.19
408,7.03
409,4.25
410,2.97
411,3.17
412,1.73
413,2.88
414,3.73
415,3.53
416,4.93
417,7.23
418,4.98
419,3.22
420,3.04
421,3.13
422,3.27
423,3.81
424,3.36
425,0.125
426,0.113
427,0.113
428,0.272
429,1.51
430,0.974
431,2.51
432,3.46
433,3.5
434,3.79
435,3.41
436,2.7
437,4.19
438,3.79
439,3.46
440,2.16
441,2.19
442,4.02
443,5.02
444,6.06
445,9.28
446,9.08
447,2.48
448,3.46
449,3.85
450,3.01
451,2.76
452,4.09
453,4.09
454,3.18
455,2.87
456,3.53
457,3.06
458,1.5
459,2.72
460,2.8
461,5.95
462,5.01
463,3.06
464,1.87
465,2.7
466,3.56
467,1.59
468,3.54
469,2.99
470,2.71
471,2.48
472,0.725
473,2.07
474,2.65
475,3.1
476,3.45
477,3.09
478,4.3
479,4.63
480,3.64
481,3.77
482,4.25
483,4.79
484,5.03
485,4.03
486,4.85
487,5.95
488,7.07
489,5.21
490,3.93
491,3.83
492,3.14
493,3.86
494,2.63
495,2.96
496,3.67
497,2.91
498,4.79
499,5.76
500,4.24
501,3.46
502,3.68
503,3.25
504,2.74
505,3.59
506,2.59
507,3.41
508,3.46
509,1.72
510,2.3
511,2.18
512,2.25
513,1.27
514,1.45
515,2.17
516,1.64
517,1.64
518,0.646
519,0.782
520,0.612
521,0.963
522,3.4
523,4.19
524,4.67
525,3.76
526,4.11
527,4.25
528,4.44
529,2.93
530,4.56
531,3.88
532,6.55
533,6.66
534,2.66
535,3.49
536,4.51
537,3.94
538,3.26
539,0.861
540,0.578
541,0.385
542,0.227
