0,4.75
1,4.78
2,5.0
3,2.93
4,7.3
5,5.01
6,4.99
7,2.7
8,4.61
9,7.69
10,4.95
11,4.71
12,4.72
13,5.61
14,5.01
15,2.68
16,1.7
17,4.8
18,2.04
19,1.94
20,1.9
21,2.45
22,2.12
23,2.14
24,1.82
25,1.91
26,1.99
27,2.04
28,0.0453
29,0.306
30,1.59
31,1.78
32,1.71
33,1.39
34,2.82
35,2.32
36,1.61
37,0.997
38,2.99
39,2.31
40,1.85
41,1.19
42,0.702
43,1.84
44,2.25
45,1.74
46,2.56
47,3.35
48,2.36
49,1.89
50,2.35
51,3.08
52,0.0566
53,0.0567
54,0.769
55,3.29
56,4.62
57,2.17
58,3.06
59,3.56
60,3.92
61,2.58
62,2.5
63,3.22
64,1.86
65,2.85
66,1.98
67,3.4
68,3.95
69,2.24
70,1.63
71,2.7
72,3.97
73,2.38
74,3.3
75,4.21
76,3.74
77,3.51
78,1.11
79,0.0793
80,0.125
81,0.238
82,0.238
83,0.521
84,0.736
85,0.872
86,0.963
87,0.736
88,0.838
89,3.78
90,3.68
91,3.75
92,9.48
93,4.86
94,3.01
95,2.56
96,7.07
97,12.2
98,6.52
99,2.99
100,7.34
101,7.12
102,2.56
103,3.4
104,1.18
105,10.4
106,9.71
107,6.32
108,3.96
109,11.2
110,8.68
111,3.28
112,4.77
113,10.9
114,8.44
115,5.36
116,4.51
117,4.71
118,5.93
119,3.85
120,5.33
121,7.31
122,8.54
123,2.23
124,1.96
125,4.03
126,2.12
127,0.34
128,1.02
129,0.917
130,1.68
131,0.748
132,0.113
133,0.487
134,3.05
135,3.9
136,2.25
137,2.58
138,3.17
139,1.44
140,0.159
141,1.43
142,2.38
143,2.39
144,2.08
145,1.11
146,0.657
147,0.589
148,0.566
149,0.487
150,1.99
151,2.61
152,1.57
153,2.63
154,2.53
155,4.44
156,0.974
157,0.17
158,0.385
159,0.476
160,0.555
161,0.487
162,0.51
163,0.714
164,0.566
165,0.464
166,0.544
167,0.793
168,0.838
169,0.68
170,0.985
171,4.26
172,3.22
173,0.351
174,1.57
175,4.14
176,9.2
177,4.98
178,1.9
179,3.19
180,4.28
181,4.26
182,2.23
183,3.77
184,4.85
185,4.49
186,1.43
187,4.16
188,11.3
189,12.1
190,3.98
191,6.05
192,9.23
193,15.0
194,5.48
195,4.75
196,9.93
197,12.0
