0,4.18
1,5.04
2,2.37
3,2.14
4,2.21
5,1.82
6,0.827
7,2.16
8,4.01
9,3.06
10,1.9
11,1.13
12,3.23
13,5.99
14,0.918
15,1.4
16,4.11
17,4.95
18,2.37
19,0.487
20,3.61
21,3.74
22,2.61
23,1.16
24,2.99
25,2.13
26,0.215
27,0.521
28,0.0
29,0.907
30,1.74
31,0.453
32,0.227
33,1.88
34,2.41
35,0.974
36,0.85
37,1.93
38,1.86
39,0.193
40,0.0113
41,0.714
42,1.64
43,0.963
44,0.986
45,2.68
46,3.43
47,0.0113
48,0.0
49,0.0113
50,0.0
51,0.0113
52,0.0453
53,0.419
54,0.204
55,0.963
56,0.34
57,0.544
58,0.034
59,1.53
60,2.9
61,2.46
62,0.895
63,1.26
64,3.27
65,2.39
66,0.238
67,0.136
68,0.43
69,2.79
70,2.59
71,2.1
72,0.668
73,0.249
74,0.068
75,0.227
76,1.14
77,0.0906
78,0.261
79,0.873
80,1.81
81,0.838
82,0.951
83,1.78
84,0.974
85,0.0566
86,0.0227
87,1.51
88,3.21
89,0.17
90,0.227
91,1.93
92,1.9
93,0.419
94,0.51
95,1.06
96,1.83
97,0.804
98,0.487
99,1.81
100,2.44
101,0.136
102,0.952
103,2.2
104,2.75
105,1.96
106,0.125
107,0.0793
108,0.0906
109,0.453
110,0.657
111,0.532
112,0.283
113,0.51
114,0.329
115,1.2
116,0.374
117,0.464
118,0.691
119,0.589
120,0.487
121,0.34
122,0.362
123,0.408
124,0.238
125,0.261
126,0.612
127,2.27
128,2.83
129,1.17
130,0.566
131,0.736
132,1.72
133,0.646
134,0.487
135,0.442
136,0.793
137,0.464
138,0.566
139,0.612
140,0.261
141,0.227
142,0.17
143,0.159
144,0.0227
145,0.034
146,0.0566
147,0.136
148,0.204
149,0.068
150,0.113
151,0.374
152,0.113
153,0.521
154,0.419
155,0.238
156,0.204
157,0.034
158,0.521
159,0.396
160,0.306
161,0.0566
162,0.0453
163,0.295
164,0.578
165,0.759
166,0.578
167,0.351
168,0.181
169,0.487
170,0.589
171,0.385
172,0.589
173,0.51
174,0.261
175,0.136
176,0.374
177,0.85
178,0.725
179,0.43
180,0.747
181,2.69
182,1.45
183,0.113
184,1.26
185,1.65
186,1.89
187,2.42
188,2.03
189,0.94
190,2.02
191,1.86
192,2.05
193,2.39
194,3.77
195,1.16
196,1.35
197,1.68
198,1.42
199,2.08
200,0.17
201,0.0793
202,0.793
203,0.204
204,0.102
205,0.0453
206,0.102
207,0.0113
208,0.396
209,0.442
210,0.43
211,0.419
212,0.464
213,0.6
214,0.612
215,0.385
216,0.0566
217,0.476
218,0.657
219,0.578
220,0.544
221,0.634
222,0.589
223,0.578
224,0.374
225,0.238
226,0.136
227,0.464
228,0.272
229,0.702
230,0.578
231,0.283
232,0.442
233,0.0566
234,0.0
235,0.0
236,0.0227
237,0.181
238,0.374
239,0.261
240,0.249
241,0.329
242,0.034
243,0.068
244,0.068
245,0.125
246,0.0453
247,0.181
248,0.227
249,0.34
250,0.125
251,0.17
252,0.0453
253,0.34
254,0.0906
255,0.068
256,0.113
257,0.215
258,0.102
259,0.283
260,0.159
261,0.612
262,0.94
263,0.77
264,0.544
265,0.498
266,0.748
267,0.566
268,0.351
269,0.6
270,0.895
271,2.61
272,1.95
273,1.53
274,1.19
275,2.79
276,1.03
277,0.17
278,0.113
279,0.43
280,0.827
281,0.646
282,0.725
283,2.58
284,2.4
285,1.88
286,3.1
287,2.35
288,0.419
289,0.0227
290,0.0453
291,0.034
292,0.17
293,0.759
294,0.125
295,0.034
296,0.499
297,1.77
298,1.37
299,0.363
300,0.895
301,3.68
302,4.36
303,1.1
304,0.85
305,0.181
306,1.45
307,0.453
308,0.136
309,0.555
310,0.612
311,0.408
312,0.283
313,0.363
314,0.544
315,0.408
316,0.34
317,0.691
318,2.45
319,2.15
320,0.487
321,1.72
322,3.12
323,3.0
324,0.974
325,1.8
326,3.06
327,4.02
328,3.22
329,1.79
330,3.54
331,1.37
332,0.283
333,1.82
334,3.77
335,4.23
336,1.39
337,0.0793
338,0.498
339,2.19
340,3.43
341,1.08
342,2.14
343,2.81
344,2.04
345,2.35
346,2.36
347,2.01
348,1.78
349,1.08
350,2.72
351,3.16
352,3.08
353,1.59
354,1.63
355,1.9
356,3.7
357,2.81
358,3.26
359,3.64
360,2.49
361,1.9
362,2.32
363,1.54
364,3.01
365,2.67
366,1.57
367,2.48
368,3.73
369,3.58
370,2.64
371,2.48
372,2.39
373,2.75
374,1.37
375,1.26
376,2.32
377,3.32
378,1.33
379,1.4
380,1.43
381,3.08
382,1.6
383,0.634
384,2.59
385,4.15
386,1.03
387,0.737
388,2.45
389,3.85
390,3.0
391,2.32
392,2.67
393,1.72
394,2.87
395,1.78
396,1.06
397,0.714
398,0.748
399,0.329
400,0.6
401,1.68
402,1.8
403,1.4
404,1.97
405,3.41
406,3.78
407,0.102
408,0.544
409,2.44
410,2.44
411,1.43
412,1.18
413,0.498
414,2.72
415,2.04
416,2.62
417,1.67
418,3.46
419,2.89
420,0.283
421,0.136
422,0.261
423,1.77
424,1.48
425,3.38
426,1.01
427,0.193
428,2.33
429,0.77
430,0.793
431,0.102
432,0.476
433,0.6
434,0.566
435,0.555
436,1.19
437,2.23
438,0.102
439,0.918
440,0.0566
441,0.0113
442,0.272
443,0.102
444,0.0793
445,1.14
446,0.714
447,0.351
448,1.08
449,0.544
450,1.64
451,1.93
452,1.54
453,0.181
454,2.03
455,0.782
456,0.804
457,2.49
458,1.95
459,0.872
460,1.23
461,2.64
462,1.21
463,0.544
464,0.838
465,0.351
466,0.147
467,0.544
468,0.85
469,3.67
470,3.6
471,2.68
472,0.464
473,1.42
474,0.419
475,0.193
476,0.51
477,0.612
478,0.419
479,0.85
480,0.6
481,0.544
482,0.714
483,2.2
484,2.27
485,1.68
486,2.06
487,1.37
488,0.929
489,1.1
490,2.42
491,2.41
492,2.9
493,1.3
494,2.84
495,0.861
496,0.0566
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0113
523,0.0793
524,0.0113
525,0.0
526,0.0
527,0.0
528,0.147
529,0.623
530,0.408
531,0.453
532,0.34
533,0.147
534,0.102
535,0.612
536,0.6
537,0.521
538,1.03
539,1.59
540,1.22
541,0.0
542,1.3
543,3.57
544,2.25
545,0.0793
546,0.227
547,0.0113
548,0.17
549,0.181
550,0.306
551,0.204
552,3.99
553,0.0113
554,0.0
555,0.0
556,0.555
557,0.0453
558,0.136
559,0.895
560,0.0
561,0.896
562,0.125
563,4.52
564,2.95
565,2.37
566,2.89
567,3.19
568,3.55
569,2.33
570,1.59
571,2.49
572,2.86
