0,4.78
1,4.99
2,4.9
3,5.11
4,5.0
5,5.01
6,4.98
7,5.01
8,5.01
9,5.0
10,5.0
11,4.93
12,3.86
13,6.22
14,4.99
15,5.0
16,5.01
17,5.0
18,4.94
19,5.06
20,3.96
21,4.01
22,3.04
23,2.94
24,4.63
25,11.3
26,3.68
27,0.51
28,1.94
29,1.42
30,2.49
31,5.04
32,7.01
33,11.7
34,8.04
35,4.45
36,8.22
37,3.57
38,4.92
39,1.62
40,3.0
41,3.42
42,0.997
43,2.28
44,2.11
45,1.38
46,0.0226
47,0.839
48,0.94
49,2.2
50,2.73
51,3.0
52,3.46
53,5.21
54,2.37
55,2.8
56,3.22
57,0.907
58,1.51
59,1.99
60,1.69
61,3.1
62,3.14
63,4.67
64,5.97
65,9.06
66,3.53
67,0.0
68,1.19
69,0.804
70,0.374
71,0.691
72,3.76
73,4.85
74,4.7
75,4.28
76,2.92
77,1.93
78,2.34
79,7.6
80,6.35
81,6.14
82,3.75
83,0.351
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0453
89,0.17
90,0.238
91,0.215
92,1.95
93,3.29
94,4.06
95,3.58
96,3.69
97,3.3
98,2.54
99,2.55
100,1.86
101,1.22
102,0.0567
103,0.0793
104,0.102
105,0.612
106,1.19
107,1.01
108,2.62
109,2.67
110,3.41
111,3.89
112,3.54
113,3.21
114,4.02
115,5.24
116,5.37
117,5.83
118,4.63
119,6.9
120,9.58
121,0.691
122,2.76
123,5.62
124,5.24
125,0.668
126,0.0113
127,0.351
128,3.74
129,3.81
130,0.0226
131,0.0
132,0.0
133,0.0
134,2.4
135,4.88
136,4.92
137,4.88
138,3.22
139,4.33
140,5.47
141,2.91
142,4.33
143,4.06
144,0.781
145,0.0227
146,0.181
147,2.44
148,2.02
149,2.28
150,2.76
151,2.97
152,1.22
153,0.396
154,4.02
155,3.8
156,5.29
157,3.81
158,5.4
159,2.67
160,4.82
161,1.44
162,3.92
163,3.32
164,3.17
165,4.59
166,2.33
167,4.86
168,5.85
169,7.16
170,15.3
171,11.9
172,9.98
173,7.64
174,6.04
175,0.227
176,0.997
177,2.91
178,5.36
179,6.62
180,5.83
181,5.26
182,3.49
183,5.62
184,7.66
185,5.99
186,8.55
187,4.74
188,1.85
189,1.22
190,3.57
191,5.68
192,2.46
193,2.54
194,2.97
195,2.64
196,0.159
197,4.06
198,4.85
199,0.26
200,1.67
201,2.9
202,5.28
203,3.15
204,2.37
205,1.67
206,0.0
207,0.0
208,0.0
209,0.034
210,0.0
211,0.125
212,1.42
213,3.24
214,4.12
215,5.78
216,6.67
217,5.98
218,3.83
219,6.93
220,12.4
221,11.6
222,9.2
223,1.81
224,6.43
225,1.86
226,2.38
227,0.816
228,0.113
229,1.48
230,0.43
231,1.78
232,2.01
233,3.18
234,4.04
235,2.65
236,0.419
237,0.781
238,0.473
239,0.342
240,0.725
241,0.317
242,0.646
243,1.31
244,1.74
245,1.7
246,1.71
247,0.419
248,0.578
249,0.578
